id,timestamp,user_name,chinese_name,email,age,income,gender,country,chinese_address,purchase_history,is_active,registration_date,credit_score,phone_number,province_extracted,city_extracted,province_city_match
80,2023-01-18T23:03:01+00:00,deqbpfvt,杜梓萱,dlhzjlkg@hotmail.com,78,872000.0,女,英国,福建省温州安康路115号7单元2462,"{""average_price"":243.64,""category"":""电子产品"",""items"":[{""id"":794}]}",False,2020-02-12,698,944-344-8826,福建省,温州,False
81,2024-10-05T04:16:58+00:00,feyxilv,魏志强,chmievyj@126.com,61,777000.0,男,日本,江西省东莞人民路174号3单元205,"{""average_price"":943.5699999999999,""category"":""家居"",""items"":[{""id"":73},{""id"":53}]}",False,2024-02-20,589,271-866-4756,江西省,东莞,False
82,2023-04-17T07:21:28+00:00,umqkon,于欣,ciyroggs@126.com,52,927000.0,女,俄罗斯,天津市青岛解放路120号7单元2241,"{""average_price"":589.15,""category"":""电子产品"",""items"":[{""id"":852},{""id"":939}]}",False,2020-09-06,532,128-994-8533,天津市,青岛,False
83,2024-12-01T14:13:40+00:00,mozdnpw,彭思,ewmoaxkg@126.com,86,892000.0,男,德国,上海市株洲学院路84号2单元989,"{""average_price"":846.55,""category"":""家居"",""items"":[{""id"":162}]}",False,2024-07-03,755,351-400-7788,上海市,株洲,False
84,2025-02-06T13:26:31+00:00,VKGIRJ,谢洋,irllrjzk@outlook.com,95,170000.0,男,德国,山西省武汉深圳路138号4单元1936,"{""average_price"":541.63,""category"":""书籍"",""items"":[{""id"":6},{""id"":450},{""id"":959},{""id"":575}]}",False,2024-12-08,813,343-885-9004,山西省,武汉,False
85,2024-06-09T19:49:31+00:00,AIIYT,赵芳,ezqswfoa@gmail.com,82,19000.0,男,印度,辽宁省绍兴兴安路188号3单元709,"{""average_price"":545.59,""category"":""书籍"",""items"":[{""id"":235}]}",False,2023-05-20,724,100-831-6767,辽宁省,绍兴,False
86,2023-11-29T06:34:08+00:00,RLAQSFUT,任敏,wtjtvwce@126.com,83,74000.0,男,中国,上海市郑州振兴路85号3单元1821,"{""average_price"":535.69,""category"":""食品"",""items"":[{""id"":87},{""id"":220},{""id"":635},{""id"":578},{""id"":734},{""id"":953}]}",False,2022-02-19,738,248-994-7962,上海市,郑州,False
87,2024-12-05T03:01:50+00:00,PYLRG,刘勇,kmfuwedc@126.com,68,196000.0,男,中国,北京市惠州东风路127号3单元1827,"{""average_price"":466.39000000000004,""category"":""书籍"",""items"":[{""id"":766},{""id"":397},{""id"":620},{""id"":973},{""id"":647},{""id"":909},{""id"":615},{""id"":228},{""id"":13},{""id"":240}]}",False,2024-07-12,636,909-643-6706,北京市,惠州,False
88,2024-05-16T15:13:23+00:00,iucvixsi,戴小红,iwjvfnpu@outlook.com,77,670000.0,女,英国,内蒙古自治区保定新华路74号1单元1870,"{""average_price"":112.96,""category"":""服装"",""items"":[{""id"":824},{""id"":157},{""id"":535},{""id"":732},{""id"":453},{""id"":676}]}",False,2023-03-24,695,645-654-8505,内蒙古自治区,保定,False
89,2023-05-04T05:30:44+00:00,ifftosgk,范丹,cnrmpbfx@163.com,24,647000.0,其他,澳大利亚,湖南省兰州富强路190号7单元2038,"{""average_price"":798.0400000000001,""category"":""服装"",""items"":[{""id"":349}]}",False,2020-10-16,341,465-459-9229,湖南省,兰州,False
90,2024-04-20T18:24:23+00:00,RFXBA,周华,qubenlex@gmail.com,45,406000.0,男,美国,澳门特别行政区南宁上海路117号3单元324,"{""average_price"":979.21,""category"":""服装"",""items"":[{""id"":170},{""id"":30},{""id"":469},{""id"":701}]}",False,2023-01-22,481,789-116-9700,澳门特别行政区,南宁,False
91,2023-08-11T00:38:20+00:00,JUSNOXC,苏明,atggcoum@hotmail.com,99,271000.0,男,美国,陕西省潍坊兴安路58号4单元2187,"{""average_price"":65.44,""category"":""食品"",""items"":[{""id"":350},{""id"":998},{""id"":496},{""id"":355},{""id"":806},{""id"":659},{""id"":449}]}",False,2021-06-05,842,728-833-8109,陕西省,潍坊,False
92,2024-12-02T04:16:10+00:00,rzuljafty,郝建华,rpoxjpdy@outlook.com,28,562000.0,女,法国,广西壮族自治区东莞康乐路123号5单元299,"{""average_price"":418.87,""category"":""家居"",""items"":[{""id"":208},{""id"":152},{""id"":398},{""id"":449},{""id"":622},{""id"":762},{""id"":879},{""id"":668},{""id"":428}]}",False,2024-07-05,369,404-883-6016,广西壮族自治区,东莞,False
93,2023-09-30T02:29:56+00:00,ZBPJVVN,贾秀兰,lmrvzncy@outlook.com,82,314000.0,男,日本,青海省厦门青年路170号4单元2126,"{""average_price"":494.11,""category"":""电子产品"",""items"":[{""id"":520},{""id"":763},{""id"":477},{""id"":789},{""id"":277},{""id"":980},{""id"":355},{""id"":418},{""id"":492}]}",False,2021-10-01,731,769-337-9154,青海省,厦门,False
94,2023-01-07T03:40:16+00:00,jpdymxqz,杜鹏,bpooetag@gmail.com,61,748000.0,男,印度,广东省无锡新华路74号1单元1811,"{""average_price"":648.5500000000001,""category"":""服装"",""items"":[{""id"":610},{""id"":103}]}",False,2020-01-15,586,190-117-7313,广东省,无锡,False
95,2023-02-21T00:32:59+00:00,xpcreyxm,潘梓萱,qkwabtwf@163.com,20,876000.0,男,美国,山东省昆明东风路8号7单元2014,"{""average_price"":762.4,""category"":""家居"",""items"":[{""id"":149},{""id"":877},{""id"":887},{""id"":622},{""id"":890}]}",False,2020-04-29,317,498-789-9320,山东省,昆明,False
96,2023-12-23T14:13:56+00:00,BNBJH,高华,utszpvus@qq.com,83,415000.0,女,澳大利亚,香港特别行政区北京工业路197号6单元2300,"{""average_price"":512.9200000000001,""category"":""食品"",""items"":[{""id"":80},{""id"":154},{""id"":11},{""id"":941},{""id"":487}]}",False,2022-04-17,737,269-842-7635,香港特别行政区,北京,False
97,2024-04-27T23:27:15+00:00,bdwuqh,宋玲,xdeifjxc@qq.com,93,528000.0,女,巴西,湖南省兰州人民路70号1单元1748,"{""average_price"":715.87,""category"":""电子产品"",""items"":[{""id"":449},{""id"":879},{""id"":114}]}",False,2023-02-08,802,785-175-3852,湖南省,兰州,False
98,2023-01-12T02:01:52+00:00,oejevx,马玉梅,bakepjbs@qq.com,40,730000.0,女,俄罗斯,澳门特别行政区厦门振兴路118号4单元1743,"{""average_price"":193.15,""category"":""家居"",""items"":[{""id"":906},{""id"":838},{""id"":28},{""id"":779},{""id"":292},{""id"":363},{""id"":743},{""id"":480},{""id"":426}]}",False,2020-01-27,446,209-154-5237,澳门特别行政区,厦门,False
99,2024-10-27T16:40:15+00:00,VWBMWC,韩秀兰,cafreicq@163.com,56,302000.0,男,日本,湖北省温州上海路157号5单元1582,"{""average_price"":793.09,""category"":""食品"",""items"":[{""id"":366},{""id"":376},{""id"":498},{""id"":330},{""id"":616}]}",False,2024-04-12,556,742-669-5780,湖北省,温州,False
100,2024-10-25T03:32:33+00:00,FVPWWX,郭桂英,lfbukjhy@outlook.com,46,371000.0,男,德国,山东省福州兴华路37号6单元1761,"{""average_price"":69.4,""category"":""家居"",""items"":[{""id"":21},{""id"":251},{""id"":896},{""id"":986},{""id"":230},{""id"":266},{""id"":341},{""id"":493},{""id"":901}]}",False,2024-04-06,491,909-263-6626,山东省,福州,False
